p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,hl_category
1045.8809999999999,791.2588202019541,611.5370415774336,600.5276792856513,783.2910995336504,962.8830678764173,809.0983824857818,537.4585739842398,590.5075351275067,794.8280378117114,925.9766749165462,838.6404270295915,530.9838104754308,594.093104863554,832.2799664698882,966.8589333333333,High
1045.8809999999999,791.2588202019541,611.5370415774336,600.5276792856513,783.2910995336504,962.8830678764173,809.0983824857818,537.4585739842398,590.5075351275067,794.8280378117114,925.9766749165462,838.6404270295915,530.9838104754308,594.093104863554,832.2799664698882,966.8589333333333,Low
1045.8809999999999,794.6606617677288,597.1270804640042,626.9282252577343,760.7276770377979,979.9243412760613,803.7648667053533,528.4938427100197,608.2205411369177,784.8733187163334,925.9766749165462,845.6504344622941,527.8206579052923,578.8983544893255,862.7818762373964,933.5255999999999,Low
1045.8809999999999,794.6606617677288,597.1270804640042,626.9282252577343,760.7276770377979,979.9243412760613,803.7648667053533,528.4938427100197,608.2205411369177,784.8733187163334,925.9766749165462,845.6504344622941,527.8206579052923,578.8983544893255,862.7818762373964,933.5255999999999,Low
1045.8809999999999,794.6606617677288,597.1270804640042,626.9282252577343,760.7276770377979,979.9243412760613,803.7648667053533,528.4938427100197,608.2205411369177,784.8733187163334,925.9766749165462,845.6504344622941,527.8206579052923,578.8983544893255,862.7818762373964,933.5255999999999,High
2377.2275,2168.905049729685,2028.8997182787573,2019.2665304099376,2113.5299137055276,2220.504434977892,2176.036618356843,2093.9999345529445,2040.5755684829685,2143.9741932991524,2210.2121554035766,2141.638494749993,1985.6984353447128,2039.887628679559,2194.2425122663967,2215.6163947368423,High
2377.2275,2168.905049729685,2028.8997182787573,2019.2665304099376,2113.5299137055276,2220.504434977892,2176.036618356843,2093.9999345529445,2040.5755684829685,2143.9741932991524,2210.2121554035766,2141.638494749993,1985.6984353447128,2039.887628679559,2194.2425122663967,2215.6163947368423,Low
2377.2275,2168.905049729685,2028.8997182787573,2019.2665304099376,2113.5299137055276,2220.504434977892,2176.036618356843,2093.9999345529445,2040.5755684829685,2143.9741932991524,2210.2121554035766,2141.638494749993,1985.6984353447128,2039.887628679559,2194.2425122663967,2215.6163947368423,Low
3003.9463,2762.211572544933,2676.599787353046,2659.0512552068353,2761.028598305823,2903.772727771833,2763.9437782347904,2661.1119411444965,2713.7108311663674,2786.6068132272226,2862.370595974382,2770.433431795752,2622.498357820092,2680.5019014247205,2764.5212925059673,2884.8770304347822,Low
3003.9463,2762.211572544933,2676.599787353046,2659.0512552068353,2761.028598305823,2903.772727771833,2763.9437782347904,2661.1119411444965,2713.7108311663674,2786.6068132272226,2862.370595974382,2770.433431795752,2622.498357820092,2680.5019014247205,2764.5212925059673,2884.8770304347822,Low
3003.9463,2762.211572544933,2676.599787353046,2659.0512552068353,2761.028598305823,2903.772727771833,2763.9437782347904,2661.1119411444965,2713.7108311663674,2786.6068132272226,2862.370595974382,2770.433431795752,2622.498357820092,2680.5019014247205,2764.5212925059673,2884.8770304347822,High
4687.123799999999,4449.207149848982,4341.208833604419,4315.42600360873,4412.3469022560275,4558.72629228332,4442.042734179712,4351.876068559349,4391.914907798197,4465.7172697155165,4517.972509730646,4423.994869906856,4283.097052638308,4348.129447224464,4455.533977808051,4547.058902702702,Low
4687.123799999999,4449.207149848982,4341.208833604419,4315.42600360873,4412.3469022560275,4558.72629228332,4442.042734179712,4351.876068559349,4391.914907798197,4465.7172697155165,4517.972509730646,4423.994869906856,4283.097052638308,4348.129447224464,4455.533977808051,4547.058902702702,High
4687.123799999999,4449.207149848982,4341.208833604419,4315.42600360873,4412.3469022560275,4558.72629228332,4442.042734179712,4351.876068559349,4391.914907798197,4465.7172697155165,4517.972509730646,4423.994869906856,4283.097052638308,4348.129447224464,4455.533977808051,4547.058902702702,Low
2198.2310999999995,1928.6526879857645,1781.3377810093632,1724.9925461052508,1932.423156746263,2053.131101006259,1975.9880596732928,1767.2702668191123,1756.9524819571839,1964.703995710559,2040.180162821314,1977.1224339899345,1671.6476257350432,1762.9342280506812,1947.3421562338779,2065.543388888889,Low
2198.2310999999995,1928.6526879857645,1781.3377810093632,1724.9925461052508,1932.423156746263,2053.131101006259,1975.9880596732928,1767.2702668191123,1756.9524819571839,1964.703995710559,2040.180162821314,1977.1224339899345,1671.6476257350432,1762.9342280506812,1947.3421562338779,2065.543388888889,High
2198.2310999999995,1928.6526879857645,1781.3377810093632,1724.9925461052508,1932.423156746263,2053.131101006259,1975.9880596732928,1767.2702668191123,1756.9524819571839,1964.703995710559,2040.180162821314,1977.1224339899345,1671.6476257350432,1762.9342280506812,1947.3421562338779,2065.543388888889,Low
2360.7153000000003,2019.5511817345648,1804.161084086321,1743.6332896044191,1987.3719754252766,2179.145472388544,2094.8060037269393,1772.5948005534312,1836.5309023585748,2060.4095767479707,2141.928784947971,2066.4137713671144,1645.270500863992,1788.1649192376708,2075.0301328980654,2248.2457,High
2360.7153000000003,2019.5511817345648,1804.161084086321,1743.6332896044191,1987.3719754252766,2179.145472388544,2094.8060037269393,1772.5948005534312,1836.5309023585748,2060.4095767479707,2141.928784947971,2066.4137713671144,1645.270500863992,1788.1649192376708,2075.0301328980654,2248.2457,Low
2360.7153000000003,2019.5511817345648,1804.161084086321,1743.6332896044191,1987.3719754252766,2179.145472388544,2094.8060037269393,1772.5948005534312,1836.5309023585748,2060.4095767479707,2141.928784947971,2066.4137713671144,1645.270500863992,1788.1649192376708,2075.0301328980654,2248.2457,Low
2822.9269,2567.7242878808665,2493.4105297061287,2491.4281765751475,2612.4747812855767,2755.4713400563187,2615.0940125476827,2434.678020035896,2463.7250845232065,2597.338010294666,2751.548894011846,2663.987154151151,2432.5457736422018,2486.9894396873515,2564.514861948939,2705.639366666667,High
2822.9269,2567.7242878808665,2493.4105297061287,2491.4281765751475,2612.4747812855767,2755.4713400563187,2615.0940125476827,2434.678020035896,2463.7250845232065,2597.338010294666,2751.548894011846,2663.987154151151,2432.5457736422018,2486.9894396873515,2564.514861948939,2705.639366666667,Low
2822.9269,2567.7242878808665,2493.4105297061287,2491.4281765751475,2612.4747812855767,2755.4713400563187,2615.0940125476827,2434.678020035896,2463.7250845232065,2597.338010294666,2751.548894011846,2663.987154151151,2432.5457736422018,2486.9894396873515,2564.514861948939,2705.639366666667,Low
2136.5344000000005,1942.1278866304158,1822.611538699474,1810.0124691853396,1917.2814715196412,2026.1362210050181,1953.304253256529,1865.6059859141424,1837.3370849341375,1954.0001867853182,1981.0468713426483,1929.6842991103447,1803.7447334025658,1815.310742042813,1958.9794407615097,2005.8290470588238,Low
2136.5344000000005,1942.1278866304158,1822.611538699474,1810.0124691853396,1917.2814715196412,2026.1362210050181,1953.304253256529,1865.6059859141424,1837.3370849341375,1954.0001867853182,1981.0468713426483,1929.6842991103447,1803.7447334025658,1815.310742042813,1958.9794407615097,2005.8290470588238,High
2136.5344000000005,1942.1278866304158,1822.611538699474,1810.0124691853396,1917.2814715196412,2026.1362210050181,1953.304253256529,1865.6059859141424,1837.3370849341375,1954.0001867853182,1981.0468713426483,1929.6842991103447,1803.7447334025658,1815.310742042813,1958.9794407615097,2005.8290470588238,Low
956.6774,711.8032237294856,553.5740559400812,588.0579870105652,783.2137299156292,861.790839242075,745.5601415233376,506.23701415151925,589.5440053053268,811.6382879515984,790.5870740602581,739.2525645071839,575.3571987532794,606.9603241078102,713.9958643163757,796.2113999999999,High
956.6774,711.8032237294856,553.5740559400812,588.0579870105652,783.2137299156292,861.790839242075,745.5601415233376,506.23701415151925,589.5440053053268,811.6382879515984,790.5870740602581,739.2525645071839,575.3571987532794,606.9603241078102,713.9958643163757,796.2113999999999,Low
956.6774,711.8032237294856,553.5740559400812,588.0579870105652,783.2137299156292,861.790839242075,745.5601415233376,506.23701415151925,589.5440053053268,811.6382879515984,790.5870740602581,739.2525645071839,575.3571987532794,606.9603241078102,713.9958643163757,796.2113999999999,Low
1400.3189,1203.6214627436118,1076.9784373085865,1124.3783219347688,1207.2088382933825,1256.688496800467,1236.1113792847786,1092.5468687469333,1133.1221091347388,1244.6191769219122,1202.2679881104236,1186.850687040799,1125.0630038041354,1110.3502532747066,1173.534354901186,1273.344011111111,High
1400.3189,1203.6214627436118,1076.9784373085865,1124.3783219347688,1207.2088382933825,1256.688496800467,1236.1113792847786,1092.5468687469333,1133.1221091347388,1244.6191769219122,1202.2679881104236,1186.850687040799,1125.0630038041354,1110.3502532747066,1173.534354901186,1273.344011111111,Low
1400.3189,1203.6214627436118,1076.9784373085865,1124.3783219347688,1207.2088382933825,1256.688496800467,1236.1113792847786,1092.5468687469333,1133.1221091347388,1244.6191769219122,1202.2679881104236,1186.850687040799,1125.0630038041354,1110.3502532747066,1173.534354901186,1273.344011111111,Low
2422.2018,2160.8337750558935,2041.9137486339596,2005.9349124808903,2176.579532487713,2337.849132195195,2197.7973425373025,2008.888562387273,2027.1743686650009,2204.628755077031,2278.925523011152,2217.065496743022,1970.6216979479693,2018.3322361629146,2193.043016552662,2286.1190421052634,Low
2422.2018,2160.8337750558935,2041.9137486339596,2005.9349124808903,2176.579532487713,2337.849132195195,2197.7973425373025,2008.888562387273,2027.1743686650009,2204.628755077031,2278.925523011152,2217.065496743022,1970.6216979479693,2018.3322361629146,2193.043016552662,2286.1190421052634,Low
2422.2018,2160.8337750558935,2041.9137486339596,2005.9349124808903,2176.579532487713,2337.849132195195,2197.7973425373025,2008.888562387273,2027.1743686650009,2204.628755077031,2278.925523011152,2217.065496743022,1970.6216979479693,2018.3322361629146,2193.043016552662,2286.1190421052634,High
2207.9645,2011.2504949927318,1939.1745707697141,1916.9261639385434,2010.3635330990421,2025.7754589509009,2050.403502263014,1963.7362371338832,1947.1155768749168,2029.067784650844,2074.8530530887415,2022.9778837552924,1884.2479425409492,1945.4276753021497,2024.218551033939,2071.673277777778,Low
2207.9645,2011.2504949927318,1939.1745707697141,1916.9261639385434,2010.3635330990421,2025.7754589509009,2050.403502263014,1963.7362371338832,1947.1155768749168,2029.067784650844,2074.8530530887415,2022.9778837552924,1884.2479425409492,1945.4276753021497,2024.218551033939,2071.673277777778,High
2207.9645,2011.2504949927318,1939.1745707697141,1916.9261639385434,2010.3635330990421,2025.7754589509009,2050.403502263014,1963.7362371338832,1947.1155768749168,2029.067784650844,2074.8530530887415,2022.9778837552924,1884.2479425409492,1945.4276753021497,2024.218551033939,2071.673277777778,Low
1615.4982,1410.1500536219262,1248.1708785648655,1218.0568168676402,1285.1832715096389,1361.4349666996,1416.9443800764961,1365.7759050755808,1337.0229560931987,1359.7705389689315,1388.811052010763,1267.148791816336,1177.1175177057316,1284.3983940929415,1443.8338487602252,1398.4582666666665,High
1615.4982,1410.1500536219262,1248.1708785648655,1218.0568168676402,1285.1832715096389,1361.4349666996,1416.9443800764961,1365.7759050755808,1337.0229560931987,1359.7705389689315,1388.811052010763,1267.148791816336,1177.1175177057316,1284.3983940929415,1443.8338487602252,1398.4582666666665,Low
1615.4982,1410.1500536219262,1248.1708785648655,1218.0568168676402,1285.1832715096389,1361.4349666996,1416.9443800764961,1365.7759050755808,1337.0229560931987,1359.7705389689315,1388.811052010763,1267.148791816336,1177.1175177057316,1284.3983940929415,1443.8338487602252,1398.4582666666665,Low
2657.1832000000004,2427.125016758382,2279.675498465611,2262.656156211018,2339.270219136764,2443.077599720212,2423.9280437294824,2341.811533377442,2362.230129951923,2400.224839502938,2471.4536062138677,2312.4224683322595,2205.0125431093693,2297.6382426358464,2474.501170740671,2488.5886,Low
2657.1832000000004,2427.125016758382,2279.675498465611,2262.656156211018,2339.270219136764,2443.077599720212,2423.9280437294824,2341.811533377442,2362.230129951923,2400.224839502938,2471.4536062138677,2312.4224683322595,2205.0125431093693,2297.6382426358464,2474.501170740671,2488.5886,Low
2657.1832000000004,2427.125016758382,2279.675498465611,2262.656156211018,2339.270219136764,2443.077599720212,2423.9280437294824,2341.811533377442,2362.230129951923,2400.224839502938,2471.4536062138677,2312.4224683322595,2205.0125431093693,2297.6382426358464,2474.501170740671,2488.5886,High
2772.7068,2540.0978804285432,2383.061878824879,2358.2875860968425,2420.2828335430886,2529.9502044207093,2535.8310842308856,2463.5038187849314,2483.066161855097,2513.139684723895,2557.6595759899537,2395.225583817198,2303.6477403032586,2400.3755837082535,2585.7976721829737,2612.7064666666665,Low
2772.7068,2540.0978804285432,2383.061878824879,2358.2875860968425,2420.2828335430886,2529.9502044207093,2535.8310842308856,2463.5038187849314,2483.066161855097,2513.139684723895,2557.6595759899537,2395.225583817198,2303.6477403032586,2400.3755837082535,2585.7976721829737,2612.7064666666665,High
2772.7068,2540.0978804285432,2383.061878824879,2358.2875860968425,2420.2828335430886,2529.9502044207093,2535.8310842308856,2463.5038187849314,2483.066161855097,2513.139684723895,2557.6595759899537,2395.225583817198,2303.6477403032586,2400.3755837082535,2585.7976721829737,2612.7064666666665,Low
2867.0299999999997,2637.9684670592114,2487.251535547016,2470.7000719207504,2522.6241262076614,2627.938333382591,2640.822707080442,2565.4110896678862,2584.0748628535675,2619.321891636678,2654.8004628161634,2499.323001814219,2419.0865446746943,2504.5555442650766,2682.1352258043194,2715.0660727272725,High
2867.0299999999997,2637.9684670592114,2487.251535547016,2470.7000719207504,2522.6241262076614,2627.938333382591,2640.822707080442,2565.4110896678862,2584.0748628535675,2619.321891636678,2654.8004628161634,2499.323001814219,2419.0865446746943,2504.5555442650766,2682.1352258043194,2715.0660727272725,Low
2867.0299999999997,2637.9684670592114,2487.251535547016,2470.7000719207504,2522.6241262076614,2627.938333382591,2640.822707080442,2565.4110896678862,2584.0748628535675,2619.321891636678,2654.8004628161634,2499.323001814219,2419.0865446746943,2504.5555442650766,2682.1352258043194,2715.0660727272725,Low
2450.2237,2206.3320703465115,2023.9947923810241,1957.0550783525528,2089.433310812195,2235.0168310002127,2209.0545652066257,2094.7696588558924,2116.3674641451976,2184.383058710808,2202.226189489515,2133.795939643612,1914.9799354687373,2031.750583637433,2243.7477339763714,2365.5445000000004,High
2450.2237,2206.3320703465115,2023.9947923810241,1957.0550783525528,2089.433310812195,2235.0168310002127,2209.0545652066257,2094.7696588558924,2116.3674641451976,2184.383058710808,2202.226189489515,2133.795939643612,1914.9799354687373,2031.750583637433,2243.7477339763714,2365.5445000000004,Low
2450.2237,2206.3320703465115,2023.9947923810241,1957.0550783525528,2089.433310812195,2235.0168310002127,2209.0545652066257,2094.7696588558924,2116.3674641451976,2184.383058710808,2202.226189489515,2133.795939643612,1914.9799354687373,2031.750583637433,2243.7477339763714,2365.5445000000004,Low
2386.2632000000003,2133.7963114317886,1965.2132517114671,1943.8861162566304,2040.6773533202927,2164.649584503689,2135.930360950339,2046.493613446521,2048.557145033863,2136.9936808054595,2169.3896807548545,2071.341379865422,1866.1407708868126,1985.0683516078545,2185.9210875300455,2227.3167555555556,Low
2386.2632000000003,2133.7963114317886,1965.2132517114671,1943.8861162566304,2040.6773533202927,2164.649584503689,2135.930360950339,2046.493613446521,2048.557145033863,2136.9936808054595,2169.3896807548545,2071.341379865422,1866.1407708868126,1985.0683516078545,2185.9210875300455,2227.3167555555556,High
2386.2632000000003,2133.7963114317886,1965.2132517114671,1943.8861162566304,2040.6773533202927,2164.649584503689,2135.930360950339,2046.493613446521,2048.557145033863,2136.9936808054595,2169.3896807548545,2071.341379865422,1866.1407708868126,1985.0683516078545,2185.9210875300455,2227.3167555555556,Low
2808.9206999999997,2592.304042799887,2471.4751794764707,2399.3638530228636,2478.3098370417647,2576.803818079225,2550.4062344835093,2517.937816704393,2543.424349469912,2576.8503986303704,2584.3303957539615,2508.043933326709,2368.270304662883,2459.14236518221,2577.451925242593,2691.3809,High
2808.9206999999997,2592.304042799887,2471.4751794764707,2399.3638530228636,2478.3098370417647,2576.803818079225,2550.4062344835093,2517.937816704393,2543.424349469912,2576.8503986303704,2584.3303957539615,2508.043933326709,2368.270304662883,2459.14236518221,2577.451925242593,2691.3809,Low
2808.9206999999997,2592.304042799887,2471.4751794764707,2399.3638530228636,2478.3098370417647,2576.803818079225,2550.4062344835093,2517.937816704393,2543.424349469912,2576.8503986303704,2584.3303957539615,2508.043933326709,2368.270304662883,2459.14236518221,2577.451925242593,2691.3809,Low
2136.4996,1872.691597385801,1766.2151018864547,1715.927972214473,1891.0763671657767,1949.014388568961,1907.431967981087,1771.938706588363,1815.6033678083259,1900.5068892638403,1930.6560058065936,1881.5659944908618,1707.7840501289209,1717.2101481338175,1925.9697462787758,2002.7291333333333,Low
2136.4996,1872.691597385801,1766.2151018864547,1715.927972214473,1891.0763671657767,1949.014388568961,1907.431967981087,1771.938706588363,1815.6033678083259,1900.5068892638403,1930.6560058065936,1881.5659944908618,1707.7840501289209,1717.2101481338175,1925.9697462787758,2002.7291333333333,Low
2136.4996,1872.691597385801,1766.2151018864547,1715.927972214473,1891.0763671657767,1949.014388568961,1907.431967981087,1771.938706588363,1815.6033678083259,1900.5068892638403,1930.6560058065936,1881.5659944908618,1707.7840501289209,1717.2101481338175,1925.9697462787758,2002.7291333333333,High
1964.9294,1701.7330001784471,1516.608854022328,1543.5712478621197,1682.112489131498,1812.537766885767,1727.1571041957045,1538.5075488382329,1532.7919356347645,1682.7899515150978,1830.3049792575305,1721.0383311917087,1452.6729469110762,1544.6370598601156,1723.1328298020835,1819.2142,Low
1964.9294,1701.7330001784471,1516.608854022328,1543.5712478621197,1682.112489131498,1812.537766885767,1727.1571041957045,1538.5075488382329,1532.7919356347645,1682.7899515150978,1830.3049792575305,1721.0383311917087,1452.6729469110762,1544.6370598601156,1723.1328298020835,1819.2142,Low
1964.9294,1701.7330001784471,1516.608854022328,1543.5712478621197,1682.112489131498,1812.537766885767,1727.1571041957045,1538.5075488382329,1532.7919356347645,1682.7899515150978,1830.3049792575305,1721.0383311917087,1452.6729469110762,1544.6370598601156,1723.1328298020835,1819.2142,High
2265.6657,2048.9483123166146,1950.2215180839755,1949.817512204264,2029.0285527139101,2168.874558631068,2073.2862526154304,1921.752710550018,1981.8192583011771,2090.7957622663785,2141.962770280961,2089.447766781163,1908.6764603392046,1950.3333871646548,2073.8699210878226,2143.2709,Low
2265.6657,2048.9483123166146,1950.2215180839755,1949.817512204264,2029.0285527139101,2168.874558631068,2073.2862526154304,1921.752710550018,1981.8192583011771,2090.7957622663785,2141.962770280961,2089.447766781163,1908.6764603392046,1950.3333871646548,2073.8699210878226,2143.2709,Low
2265.6657,2048.9483123166146,1950.2215180839755,1949.817512204264,2029.0285527139101,2168.874558631068,2073.2862526154304,1921.752710550018,1981.8192583011771,2090.7957622663785,2141.962770280961,2089.447766781163,1908.6764603392046,1950.3333871646548,2073.8699210878226,2143.2709,High
3989.6758999999997,3746.348907745353,3538.480640841088,3546.8333932931087,3642.8045595405415,3798.932607345891,3714.6562366897792,3578.199781841414,3673.021055150404,3729.4292731056776,3766.353357605149,3651.5500698931105,3480.843596110643,3579.93156353741,3767.2272311402003,3795.5216333333333,Low
3989.6758999999997,3746.348907745353,3538.480640841088,3546.8333932931087,3642.8045595405415,3798.932607345891,3714.6562366897792,3578.199781841414,3673.021055150404,3729.4292731056776,3766.353357605149,3651.5500698931105,3480.843596110643,3579.93156353741,3767.2272311402003,3795.5216333333333,Low
3989.6758999999997,3746.348907745353,3538.480640841088,3546.8333932931087,3642.8045595405415,3798.932607345891,3714.6562366897792,3578.199781841414,3673.021055150404,3729.4292731056776,3766.353357605149,3651.5500698931105,3480.843596110643,3579.93156353741,3767.2272311402003,3795.5216333333333,High
4000.7811,3814.2205841711616,3727.758270316483,3754.180814456796,3781.3322576010546,3870.443981809897,3806.0788145546444,3760.7989086486386,3769.0098813489035,3806.125013734798,3874.042284249975,3800.8071597223793,3694.495821979882,3750.511398073462,3827.0631280644693,3850.2517787878787,High
4000.7811,3814.2205841711616,3727.758270316483,3754.180814456796,3781.3322576010546,3870.443981809897,3806.0788145546444,3760.7989086486386,3769.0098813489035,3806.125013734798,3874.042284249975,3800.8071597223793,3694.495821979882,3750.511398073462,3827.0631280644693,3850.2517787878787,Low
4000.7811,3814.2205841711616,3727.758270316483,3754.180814456796,3781.3322576010546,3870.443981809897,3806.0788145546444,3760.7989086486386,3769.0098813489035,3806.125013734798,3874.042284249975,3800.8071597223793,3694.495821979882,3750.511398073462,3827.0631280644693,3850.2517787878787,Low
2517.2203999999997,2325.6820322740004,2183.159166639206,2150.431228302053,2157.9770652042944,2295.8119914048884,2291.5772235812483,2275.6522668196008,2278.7650704088737,2308.6311192465187,2317.2666244080874,2186.5982871304477,2133.869453487269,2194.504529312105,2313.074086937168,2391.610488888889,Low
2517.2203999999997,2325.6820322740004,2183.159166639206,2150.431228302053,2157.9770652042944,2295.8119914048884,2291.5772235812483,2275.6522668196008,2278.7650704088737,2308.6311192465187,2317.2666244080874,2186.5982871304477,2133.869453487269,2194.504529312105,2313.074086937168,2391.610488888889,High
2517.2203999999997,2325.6820322740004,2183.159166639206,2150.431228302053,2157.9770652042944,2295.8119914048884,2291.5772235812483,2275.6522668196008,2278.7650704088737,2308.6311192465187,2317.2666244080874,2186.5982871304477,2133.869453487269,2194.504529312105,2313.074086937168,2391.610488888889,Low
2075.6362,1883.0305944529719,1817.9313135738755,1741.6861928284711,1739.5502512957548,1841.5777422919648,1857.7316832853794,1904.974372030771,1923.5402049764618,1844.152251103378,1833.8564057329597,1745.4794520271041,1748.3958137706147,1817.8804281546888,1879.6586913272074,1919.3006,High
2075.6362,1883.0305944529719,1817.9313135738755,1741.6861928284711,1739.5502512957548,1841.5777422919648,1857.7316832853794,1904.974372030771,1923.5402049764618,1844.152251103378,1833.8564057329597,1745.4794520271041,1748.3958137706147,1817.8804281546888,1879.6586913272074,1919.3006,Low
2075.6362,1883.0305944529719,1817.9313135738755,1741.6861928284711,1739.5502512957548,1841.5777422919648,1857.7316832853794,1904.974372030771,1923.5402049764618,1844.152251103378,1833.8564057329597,1745.4794520271041,1748.3958137706147,1817.8804281546888,1879.6586913272074,1919.3006,Low
4317.087300000001,4083.277134942772,3931.1630286798136,3941.5258142417656,4045.6315586169317,4218.208087428301,4109.043611310492,3944.674930065043,3973.694803685807,4070.5067517599496,4166.594962783662,4108.70803198071,3904.4198339085515,3940.9063362819625,4122.418601400216,4208.085957142857,Low
4317.087300000001,4083.277134942772,3931.1630286798136,3941.5258142417656,4045.6315586169317,4218.208087428301,4109.043611310492,3944.674930065043,3973.694803685807,4070.5067517599496,4166.594962783662,4108.70803198071,3904.4198339085515,3940.9063362819625,4122.418601400216,4208.085957142857,High
4317.087300000001,4083.277134942772,3931.1630286798136,3941.5258142417656,4045.6315586169317,4218.208087428301,4109.043611310492,3944.674930065043,3973.694803685807,4070.5067517599496,4166.594962783662,4108.70803198071,3904.4198339085515,3940.9063362819625,4122.418601400216,4208.085957142857,Low
4419.9951,4233.710162357611,4131.304884233391,4088.986237647355,4142.286478960716,4151.37524291132,4190.755645260461,4225.707925383146,4239.114545851922,4234.3104704515645,4172.714854383777,4093.3291057023966,4058.4581651773674,4166.205983827373,4214.585682073457,4245.794833333333,High
4419.9951,4233.710162357611,4131.304884233391,4088.986237647355,4142.286478960716,4151.37524291132,4190.755645260461,4225.707925383146,4239.114545851922,4234.3104704515645,4172.714854383777,4093.3291057023966,4058.4581651773674,4166.205983827373,4214.585682073457,4245.794833333333,Low
4419.9951,4233.710162357611,4131.304884233391,4088.986237647355,4142.286478960716,4151.37524291132,4190.755645260461,4225.707925383146,4239.114545851922,4234.3104704515645,4172.714854383777,4093.3291057023966,4058.4581651773674,4166.205983827373,4214.585682073457,4245.794833333333,Low
2459.0639,2226.901597375373,2004.0174895268606,1907.0995786164958,1971.7307905098094,2100.2484705759102,2163.8523951173916,2170.452481548114,2204.95285716255,2210.3508257453973,2071.2432078285506,1923.3699272301626,1875.359210933693,2048.082152482787,2226.897217347069,2305.9831888888893,High
2459.0639,2226.901597375373,2004.0174895268606,1907.0995786164958,1971.7307905098094,2100.2484705759102,2163.8523951173916,2170.452481548114,2204.95285716255,2210.3508257453973,2071.2432078285506,1923.3699272301626,1875.359210933693,2048.082152482787,2226.897217347069,2305.9831888888893,Low
2459.0639,2226.901597375373,2004.0174895268606,1907.0995786164958,1971.7307905098094,2100.2484705759102,2163.8523951173916,2170.452481548114,2204.95285716255,2210.3508257453973,2071.2432078285506,1923.3699272301626,1875.359210933693,2048.082152482787,2226.897217347069,2305.9831888888893,Low
2506.7302999999997,2264.320711564749,2131.8654610256863,2137.2377388030527,2272.435256381067,2426.1951813353535,2310.9781383987224,2122.456205147988,2152.8607668014943,2273.64831363905,2413.1421095225387,2294.885158700419,2103.4113579520895,2123.9113813610065,2285.351329048444,2421.2997,Low
2506.7302999999997,2264.320711564749,2131.8654610256863,2137.2377388030527,2272.435256381067,2426.1951813353535,2310.9781383987224,2122.456205147988,2152.8607668014943,2273.64831363905,2413.1421095225387,2294.885158700419,2103.4113579520895,2123.9113813610065,2285.351329048444,2421.2997,High
2506.7302999999997,2264.320711564749,2131.8654610256863,2137.2377388030527,2272.435256381067,2426.1951813353535,2310.9781383987224,2122.456205147988,2152.8607668014943,2273.64831363905,2413.1421095225387,2294.885158700419,2103.4113579520895,2123.9113813610065,2285.351329048444,2421.2997,Low
2443.5650000000005,2227.852722079395,2084.073667977553,2048.4180900368046,2151.2131865441925,2277.368593673489,2222.936130215427,2115.521414323676,2122.3203554536785,2231.0821691192405,2270.5318491564094,2190.689768196228,2006.661678726557,2079.1470080361637,2237.430625042618,2283.456666666667,High
2443.5650000000005,2227.852722079395,2084.073667977553,2048.4180900368046,2151.2131865441925,2277.368593673489,2222.936130215427,2115.521414323676,2122.3203554536785,2231.0821691192405,2270.5318491564094,2190.689768196228,2006.661678726557,2079.1470080361637,2237.430625042618,2283.456666666667,Low
2443.5650000000005,2227.852722079395,2084.073667977553,2048.4180900368046,2151.2131865441925,2277.368593673489,2222.936130215427,2115.521414323676,2122.3203554536785,2231.0821691192405,2270.5318491564094,2190.689768196228,2006.661678726557,2079.1470080361637,2237.430625042618,2283.456666666667,Low
2143.8091000000004,1948.4170269738083,1898.116451646966,1859.9966725950187,1932.4088685891415,1978.7029942905103,1964.7084397122642,1884.0368952706585,1897.3094589247594,1979.722041448477,1988.2115920173428,1957.0828859049338,1815.6778739657555,1899.7670128569314,1952.1585530064576,2023.6853000000003,Low
2143.8091000000004,1948.4170269738083,1898.116451646966,1859.9966725950187,1932.4088685891415,1978.7029942905103,1964.7084397122642,1884.0368952706585,1897.3094589247594,1979.722041448477,1988.2115920173428,1957.0828859049338,1815.6778739657555,1899.7670128569314,1952.1585530064576,2023.6853000000003,Low
2143.8091000000004,1948.4170269738083,1898.116451646966,1859.9966725950187,1932.4088685891415,1978.7029942905103,1964.7084397122642,1884.0368952706585,1897.3094589247594,1979.722041448477,1988.2115920173428,1957.0828859049338,1815.6778739657555,1899.7670128569314,1952.1585530064576,2023.6853000000003,High
2040.6643,1850.1246489682862,1756.0428006774007,1737.8159726665294,1778.2695884320963,1873.11769074299,1832.1707337970054,1789.9542129396405,1775.9335478374664,1846.064167234583,1858.9410467937528,1774.7699309816715,1695.3836401813212,1763.5119479440316,1878.6874413305673,1924.6567666666665,Low
2040.6643,1850.1246489682862,1756.0428006774007,1737.8159726665294,1778.2695884320963,1873.11769074299,1832.1707337970054,1789.9542129396405,1775.9335478374664,1846.064167234583,1858.9410467937528,1774.7699309816715,1695.3836401813212,1763.5119479440316,1878.6874413305673,1924.6567666666665,High
2040.6643,1850.1246489682862,1756.0428006774007,1737.8159726665294,1778.2695884320963,1873.11769074299,1832.1707337970054,1789.9542129396405,1775.9335478374664,1846.064167234583,1858.9410467937528,1774.7699309816715,1695.3836401813212,1763.5119479440316,1878.6874413305673,1924.6567666666665,Low
